S.No,Season,Episode,Utterance,Speaker,Start time,start_seconds,End time,end_seconds,Sentiment,Emotion presented,Emotion perceived
815,1,3,Ionization potential trend.,Vaibhav,30:32,1832,30:33,1833,Negative,Anger,Neutral
816,1,3,Electron-affinity trend.,Vaibhav,30:33,1833,30:34,1834,Negative,Anger,Neutral
817,1,3,Electron -negativity trend. ,Vaibhav,30:34,1834,30:35,1835,Negative,Anger,Neutral
818,1,3,Horizontal trend.,Vaibhav,30:35,1835,30:36,1836,Negative,Anger,Neutral
819,1,3,Vertical trend. ,Vaibhav,30:36,1836,30:37,1837,Negative,Anger,Neutral
820,1,3,You can call something a trend when you can predict something with it.,Vaibhav,30:37,1837,30:41,1841,Negative,Anger,Neutral
821,1,3,If anything is happening anywhere and anytime like 'Thugs of Hindustan'..  ,Vaibhav,30:42,1842,30:44,1844,Negative,Anger,Neutral
822,1,3,..then how can they call it a trend?,Vaibhav,30:44,1844,30:46,1846,Negative,Anger,Neutral
823,1,3,How can they call it that?,Vaibhav,30:46,1846,30:47,1847,Negative,Anger,Neutral
824,1,3,"I am telling you, Meena.  ",Vaibhav,30:47,1847,30:48,1848,Negative,Anger,Neutral
825,1,3,Chemistry is not a subject. ,Vaibhav,30:48,1848,30:49,1849,Negative,Anger,Neutral
826,1,3,It is subjective.,Vaibhav,30:49,1849,30:50,1850,Negative,Anger,Neutral
827,1,3,I did so much for this subject.,Vaibhav,30:51,1851,30:52,1852,Negative,Anger,Neutral
828,1,3,"Assignments, notes, flash cards.   ",Vaibhav,30:52,1852,30:54,1854,Negative,Anger,Neutral
829,1,3,I sat in the front row.,Vaibhav,30:54,1854,30:55,1855,Negative,Anger,Neutral
830,1,3,Changed three teachers.,Vaibhav,30:55,1855,30:56,1856,Negative,Anger,Neutral
831,1,3,Changed the studying strategy.,Vaibhav,50:56,3056,30:57,1857,Negative,Anger,Neutral
832,1,3,But what is the end result?  ,Vaibhav,30:57,1857,30:58,1858,Negative,Anger,Neutral
833,1,3,Zilch!,Vaibhav,30:58,1858,30:59,1859,Negative,Anger,Neutral
834,1,3,"He wouldn't stop, Jeetu Bhaiya.",Meena,31:01,1861,31:03,1863,Neutral,Neutral,Neutral
835,1,3,That's why I brought him to you. ,Meena,31:03,1863,31:05,1865,Neutral,Neutral,Neutral
836,1,3,You have understood it correctly.,Jeetu Bhaiyaa,31:06,1866,31:07,1867,Neutral,Neutral,Neutral
837,1,3,"The problem is not with the teacher, it's with the subject. ",Jeetu Bhaiyaa,31:08,1868,31:10,1870,Neutral,Neutral,Neutral
838,1,3,There must be some reason you find physicists only in universities..,Jeetu Bhaiyaa,31:12,1872,31:14,1874,Neutral,Neutral,Neutral
839,1,3,..while you find chemists at every corner. ,Jeetu Bhaiyaa,31:14,1874,31:15,1875,Neutral,Neutral,Neutral
840,1,3,"You understand that you cannot memorize so much, right?",Jeetu Bhaiyaa,31:17,1877,31:19,1879,Neutral,Neutral,Neutral
841,1,3,Fine. ,Jeetu Bhaiyaa,31:20,1880,31:21,1881,Neutral,Neutral,Anger
842,1,3,"But how does that solve the problem, Bhaiya? ",Vaibhav,31:21,1881,31:22,1882,Negative,Anger,Neutral
843,1,3, It isn't?,Jeetu Bhaiyaa,31:23,1883,31:24,1884,Neutral,Neutral,Anger
844,1,3, No.,Vaibhav,31:24,1884,31:25,1885,Negative,Anger,Neutral
845,1,3,I thought it was simple.  ,Jeetu Bhaiyaa,31:25,1885,31:26,1886,Neutral,Neutral,Neutral
846,1,3,"Okay, let's say you have to go on a date. ",Jeetu Bhaiyaa,31:27,1887,31:29,1889,Neutral,Neutral,Neutral
847,1,3,You have a girlfriend?,Jeetu Bhaiyaa,31:29,1889,31:30,1890,Neutral,Neutral,Neutral
848,1,3,No.,Vaibhav,31:30,1890,31:31,1891,Neutral,Neutral,Neutral
849,1,3,Let's assume you have a hot girl like Katrina.  ,Jeetu Bhaiyaa,31:31,1891,31:34,1894,Neutral,Neutral,Neutral
850,1,3,Ma'am is punctual.,Jeetu Bhaiyaa,31:34,1894,31:35,1895,Neutral,Neutral,Neutral
851,1,3,She calls you at 8 o'clock sharp.,Jeetu Bhaiyaa,31:35,1895,31:37,1897,Neutral,Neutral,Neutral
852,1,3,"If you're going on a date you will take a gift for her, won't you?",Jeetu Bhaiyaa,31:37,1897,31:39,1899,Neutral,Neutral,Neutral
853,1,3,"Champagne, bouquet.. ",Jeetu Bhaiyaa,31:39,1899,31:41,1901,Neutral,Neutral,Neutral
854,1,3,Teddy bear.,Meena,31:41,1901,31:42,1902,Positive,Joy,Neutral
855,1,3, Pink.,Meena,31:42,1902,31:43,1903,Positive,Joy,Neutral
856,1,3,Your ideas are very different. ,Jeetu Bhaiyaa,31:43,1903,31:44,1904,Neutral,Neutral,Neutral
857,1,3,"Anyway, let's assume you take a teddy bear. ",Jeetu Bhaiyaa,31:44,1904,31:46,1906,Neutral,Neutral,Neutral
858,1,3,You bump into a thief on the way.,Jeetu Bhaiyaa,31:47,1907,31:48,1908,Neutral,Neutral,Neutral
859,1,3,He snatches the teddy bear and runs.   ,Jeetu Bhaiyaa,31:49,1909,31:51,1911,Neutral,Neutral,Neutral
860,1,3,What will you do?,Jeetu Bhaiyaa,31:51,1911,31:52,1912,Neutral,Neutral,Anger
861,1,3,How can he run away? ,Vaibhav,31:52,1912,31:53,1913,Negative,Anger,Neutral
862,1,3,I will catch hold of him and punch him.,Vaibhav,31:53,1913,31:54,1914,Negative,Anger,Neutral
863,1,3,Of course. Ideally that's what you should do. ,Jeetu Bhaiyaa,31:55,1915,31:56,1916,Neutral,Neutral,Neutral
864,1,3,But the thief is fast.,Jeetu Bhaiyaa,31:56,1916,31:57,1917,Neutral,Neutral,Neutral
865,1,3, And you have two gifts in your hands. ,Jeetu Bhaiyaa,31:58,1918,32:00,1920,Neutral,Neutral,Neutral
866,1,3,Then?,Jeetu Bhaiyaa,32:00,1920,32:01,1921,Neutral,Neutral,Neutral
867,1,3,Then we scream aloud.Someone will surely help.   ,Meena,32:01,1921,32:03,1923,Neutral,Neutral,Neutral
868,1,3,That could be one approach. ,Jeetu Bhaiyaa,32:03,1923,32:04,1924,Neutral,Neutral,Neutral
869,1,3,Maybe it will work.,Jeetu Bhaiyaa,32:04,1924,32:06,1926,Neutral,Neutral,Neutral
870,1,3,What will you do?,Jeetu Bhaiyaa,32:06,1926,32:07,1927,Neutral,Neutral,Neutral
871,1,3,I will forget about the gift..,Vaibhav,32:08,1928,32:09,1929,Neutral,Neutral,Neutral
872,1,3, ..and rush with the remaining two gifts.,Vaibhav,32:10,1930,32:13,1933,Neutral,Neutral,Neutral
873,1,3,"So, rush!  ",Jeetu Bhaiyaa,32:14,1934,32:15,1935,Neutral,Neutral,Neutral
874,1,3,I told you it is simple.,Jeetu Bhaiyaa,32:15,1935,32:16,1936,Neutral,Neutral,Neutral
875,1,3,IIT is the hot gal. ,Jeetu Bhaiyaa,32:17,1937,32:18,1938,Neutral,Neutral,Neutral
876,1,3,Sure. The bouquet and champagne are math and physics..,Vaibhav,32:18,1938,32:20,1940,Negative,Anger,Neutral
877,1,3,..while the teddy is inorganic chemistry..,Vaibhav,32:20,1940,32:22,1942,Negative,Anger,Neutral
878,1,3,..which we are unable to get hold of. ,Vaibhav,32:22,1942,32:23,1943,Negative,Anger,Neutral
879,1,3," But, Bhaiya, the real life girlfriend wants the teddy.",Vaibhav,32:23,1943,32:26,1946,Neutral,Neutral,Neutral
880,1,3,I won't get admission into IIT without inorganic. ,Vaibhav,32:26,1946,32:28,1948,Neutral,Neutral,Neutral
881,1,3, Who says so?,Jeetu Bhaiyaa,32:29,1949,32:30,1950,Neutral,Neutral,Neutral
882,1,3,Who is the IITian in this room?,Jeetu Bhaiyaa,32:31,1951,31:33,1893,Neutral,Neutral,Neutral(embarrassment)
883,1,3,Do you think I memorized chemistry like a jackass?,Jeetu Bhaiyaa,32:36,1956,32:38,1958,Neutral,Neutral,Neutral
884,1,3," Before you study for an exam, study the exam.",Jeetu Bhaiyaa,32:39,1959,32:42,1962,Neutral,Neutral,Neutral
885,1,3,What do you think?     ,Jeetu Bhaiyaa,32:42,1962,32:43,1963,Neutral,Neutral,Neutral
886,1,3,How much do you need to score during those six hours to get into top five IITs?,Jeetu Bhaiyaa,32:43,1963,32:47,1967,Neutral,Neutral,Neutral
887,1,3,90 percent for top five..,Meena,32:48,1968,32:49,1969,Neutral,Neutral,Neutral
888,1,3,"No, no.Are you insane?",Vaibhav,32:49,1969,32:50,1970,Neutral,Neutral,Neutral
889,1,3,95 percent.,Vaibhav,32:50,1970,32:51,1971,Neutral,Neutral,Neutral
890,1,3,95 percent. ,Meena,32:51,1971,32:52,1972,Neutral,Neutral,Surprise
891,1,3,How will you face this savage world? ,Jeetu Bhaiyaa,32:52,1972,32:55,1975,Neutral,Surprise,Neutral
892,1,3,It will eat you alive! ,Jeetu Bhaiyaa,32:55,1975,32:55,1975,Neutral,Neutral,Neutral
893,1,3,40 percent.,Jeetu Bhaiyaa,32:55,1975,32:56,1976,Neutral,Neutral,Surprise
894,1,3,Only 40 percent for top five?,Meena,32:57,1977,32:58,1978,Neutral,Surprise,Neutral
895,1,3,Only 40 percent for top five IIT? ,Vaibhav,32:58,1978,33:00,1980,Positive,Surprise,Neutral
896,1,3," You are kidding, aren't you, Bhaiyar?",Vaibhav,33:01,1981,33:02,1982,Neutral,Neutral,Neutral
897,1,3,There are many things apart from memes on the internet. ,Jeetu Bhaiyaa,33:02,1982,33:05,1985,Neutral,Neutral,Neutral
898,1,3, Go and watch videos of Unacademy.,Jeetu Bhaiyaa,33:05,1985,33:07,1987,Neutral,Neutral,Neutral
899,1,3,Strategy for IIT JEE.,Jeetu Bhaiyaa,33:08,1988,33:09,1989,Neutral,Neutral,Neutral
900,1,3,EE toppers and scientists take time out to make some videos for you.  ,Jeetu Bhaiyaa,33:10,1990,33:13,1993,Neutral,Neutral,Neutral
901,1,3,At least do that much.Is your Jeetu Bhaiya going to solve everything?,Jeetu Bhaiyaa,33:14,1994,33:16,1996,Neutral,Neutral,Neutral
902,1,3,Even if omit 60 percent of the syllabus.. ,Jeetu Bhaiyaa,33:16,1996,33:18,1998,Neutral,Neutral,Neutral
903,1,3,..you still stand a chance to get into IIT.,Jeetu Bhaiyaa,33:18,1998,33:19,1999,Neutral,Neutral,Neutral
904,1,3, The syllabus for inorganic chemistry might be vast.,Jeetu Bhaiyaa,33:19,1999,33:22,2002,Neutral,Neutral,Neutral
905,1,3,"So, let it be.",Jeetu Bhaiyaa,33:22,2002,33:23,2003,Neutral,Neutral,Neutral
906,1,3, How much weightage does it carry in our exam? ,Jeetu Bhaiyaa,33:24,2004,33:25,2005,Neutral,Neutral,Neutral
907,1,3,How much weightage would chemistry carry in our exam?,Jeetu Bhaiyaa,33:25,2005,33:26,2006,Neutral,Neutral,Neutral
908,1,3,Tell me. ,Jeetu Bhaiyaa,33:26,2006,33:27,2007,Neutral,Neutral,Neutral
909,1,3, Chemistry would be one-third. ,Vaibhav,33:27,2007,33:28,2008,Neutral,Neutral,Neutral
910,1,3,33 percent.,Meena,33:28,2008,33:29,2009,Neutral,Neutral,Neutral
911,1,3,One third of that would be..  ,Vaibhav,33:29,2009,33:30,2010,Neutral,Neutral,Neutral
912,1,3,11 percent. ,Meena,33:30,2010,33:31,2011,Neutral,Neutral,Surprise
913,1,3,Think about it. ,Jeetu Bhaiyaa,33:31,2011,33:32,2012,Neutral,Neutral,Neutral
914,1,3,Do you want to chase 11 percent....and ruin the crease on your trousers..,Jeetu Bhaiyaa,33:32,2012,33:35,2015,Neutral,Neutral,Neutral
915,1,3,..or focus on 89 percent? ,Jeetu Bhaiyaa,33:36,2016,33:37,2017,Neutral,Neutral,Neutral
916,1,3,Score 40 percent and then enjoy in a good IIT for four years.,Jeetu Bhaiyaa,33:38,2018,33:41,2021,Neutral,Neutral,Neutral
917,1,3,"Bhaiya, I shall burn up all the sheets of Inorganic today.  ",Vaibhav,33:43,2023,33:46,2026,Positive,Joy,Neutral
918,1,3, End of story! ,Vaibhav,33:46,2026,33:47,2027,Positive,Joy,Neutral
919,1,3,That's wrong. ,Jeetu Bhaiyaa,33:47,2027,33:48,2028,Neutral,Neutral(Sarcastic),Neutral
920,1,3, Yes. It is knowledge.,Meena,33:48,2028,33:49,2029,Neutral,Neutral,Neutral
921,1,3,It is a sin.,Meena,33:49,2029,33:50,2030,Neutral,Neutral,Neutral
922,1,3,Sell it as waste paper. ,Jeetu Bhaiyaa,33:50,2030,33:51,2031,Neutral,Neutral,Surprise
923,1,3, You will get some money. ,Jeetu Bhaiyaa,33:51,2031,33:52,2032,Neutral,Neutral,Surprise
924,1,3,Eat some snacks with it.,Jeetu Bhaiyaa,33:52,2032,33:53,2033,Neutral,Neutral,Joy
925,1,3,"But, Jeetu Bhaiya, one can improve one's rank with inorganic, right?",Meena,33:54,2034,33:56,2036,Neutral,Neutral,Neutral
926,1,3,Inorganic improves the rank of those who are actually getting a rank. ,Meena,33:57,2037,33:59,2039,Neutral,Neutral,Neutral
927,1,3," But in your case, it will leave you rankless.",Jeetu Bhaiyaa,33:59,2039,34:00,2040,Neutral,Neutral,Neutral
928,1,3,"So, the best way to tackle problems like these..",Jeetu Bhaiyaa,34:01,2041,34:03,2043,Neutral,Neutral,Neutral
929,1,3,..is not to get involved.Just take the fast lane.   ,Jeetu Bhaiyaa,34:03,2043,34:04,2044,Neutral,Neutral,Neutral
930,1,3,Do you understand? ,Jeetu Bhaiyaa,34:04,2044,34:05,2045,Neutral,Neutral,Neutral
931,1,3,"Come on, you guys.Leave. Leave. ",Jeetu Bhaiyaa,34:05,2045,34:06,2046,Neutral,Neutral,Neutral
932,1,3,Go.,Jeetu Bhaiyaa,34:06,2046,34:07,2047,Neutral,Neutral,Neutral
933,1,3,"Why do you look so confused, Meena?",Jeetu Bhaiyaa,34:08,2048,34:09,2049,Neutral,Neutral,Neutral
934,1,3,"But, Jeetu Bhaiya, the other day you said.. ",Meena,34:11,2051,34:12,2052,Neutral,Surprise,Neutral
935,1,3, ..if you have a problem in life you confront it.,Meena,34:13,2053,34:16,2056,Neutral,Surprise,Neutral
936,1,3,Make your problem a dare.,Meena,34:16,2056,34:17,2057,Neutral,Surprise,Neutral
937,1,3, Make your dare a habit and forge ahead.,Meena,34:17,2057,34:19,2059,Neutral,Surprise,Neutral
938,1,3,Today you are saying to let Inorganic go if we don't know it.,Meena,34:19,2059,34:23,2063,Neutral,Surprise,Neutral
939,1,3,"Son, Inorganic chemistry",Jeetu Bhaiyaa,34:26,2066,34:27,2067,Neutral,Neutral,Neutral
940,1,3, is an exception.,Jeetu Bhaiyaa,34:29,2069,34:30,2070,Neutral,Neutral,Neutral
941,1,3,Come on.Leave.,Jeetu Bhaiyaa,34:33,2073,34:34,2074,Neutral,Neutral,Neutral
942,1,3,"Thank you, Bhaiya.",Vaibhav,34:36,2076,34:38,2078,Positive,Joy,Neutral
943,1,3,Objective in the exams should not be to solve all the problems.. ,Unacademy,34:41,2081,34:45,2085,Neutral,Neutral,Neutral
944,1,3,..but to solve the maximum number of questions.,Unacademy,34:45,2085,34:47,2087,Neutral,Neutral,Neutral
945,1,3,"If the problem is very confusing and time consuming, they you can skip it.",Unacademy,35:00,2100,35:04,2104,Neutral,Neutral,Neutral
946,1,3, If you have any time remaining then get back to it.,Unacademy,35:04,2104,35:06,2106,Neutral,Neutral,Neutral
947,1,3,"Bear in mind, not every problem is meant to be solved. ",Unacademy,35:06,2106,35:09,2109,Neutral,Neutral,Neutral
948,1,3, Vaibhav Pandey!,Landlady,35:09,2109,35:10,2110,Negative,Anger,Fear
949,1,3,  Aunty?,Meena,35:10,2110,35:11,2111,Negative,Fear,Neutral
950,1,3,I've told you so many times not to put so many clothes....in the second hand washing machine. ,Landlady,35:11,2111,35:15,2115,Negative,Anger,Neutral
951,1,3, Do you think about electricity and water?,Landlady,35:15,2115,35:17,2117,Negative,Anger,Neutral
952,1,3,Aunty.,Vaibhav,35:17,2117,35:18,2118,Neutral,Neutral,Surprise
953,1,3,How are you? ,Vaibhav,35:19,2119,35:20,2120,Neutral,Neutral,Surprise
954,1,3,Take this.,Vaibhav,35:20,2120,35:21,2121,Neutral,Neutral,Surprise
955,1,3, This is your extra charge.,Vaibhav,35:22,2122,35:23,2123,Neutral,Neutral,Surprise
956,1,3, And I shall give it to you every month.,Vaibhav,35:23,2123,35:25,2125,Neutral,Neutral,Surprise
957,1,3,Just don't disturb me for the entire month. ,Vaibhav,35:26,2126,35:28,2128,Neutral,Neutral,Surprise
958,1,3,Thank you.,Vaibhav,35:29,2129,35:30,2130,Neutral,Neutral,Surprise
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
